Scientific Name,USDA SYMBOL,CoC Region,CVal Orig,CVal New
ELEOCHARIS ACICULARIS,ELAC,58,4,4
ELEOCHARIS ACICULARIS,ELAC,59,4,4
ELEOCHARIS ACICULARIS,ELAC,59,4,4
ELEOCHARIS ACICULARIS,ELAC,59,4,4
ELEOCHARIS ACICULARIS,ELAC,61,5,5
ELEOCHARIS ACICULARIS,ELAC,62,5,5
ELEOCHARIS ACICULARIS,ELAC,82,4,4
ELEOCHARIS ACICULARIS,ELAC,83,4,4
ELEOCHARIS ACICULARIS,ELAC,MN,NA,5
ELEOCHARIS COMPRESSA,ELCO2,WI,9,9
ELEOCHARIS ELLIPTICA,ELEL4,MN,7,7
ELEOCHARIS ERYTHROPODA,ELER,59,6,6
ELEOCHARIS ERYTHROPODA,ELER,IN,2,2
ELEOCHARIS ERYTHROPODA,ELER,MI,4,4
ELEOCHARIS ERYTHROPODA,ELER,WI,3,3
ELEOCHARIS INTERMEDIA,ELIN,MN,6,6
ELEOCHARIS OBTUSA,ELOB2,58,2,2
ELEOCHARIS OBTUSA,ELOB2,58,2,2
ELEOCHARIS OBTUSA,ELOB2,59,2,2
ELEOCHARIS OBTUSA,ELOB2,59,2,2
ELEOCHARIS OBTUSA,ELOB2,59,2,2
ELEOCHARIS OBTUSA,ELOB2,61,2,2
ELEOCHARIS OBTUSA,ELOB2,61,2,2
ELEOCHARIS OBTUSA,ELOB2,82,2,2
ELEOCHARIS OBTUSA,ELOB2,83,2,2
ELEOCHARIS OBTUSA,ELOB2,MI,3,3
ELEOCHARIS OBTUSA,ELOB2,WI,3,3
ELEOCHARIS OVATA,ELOV,MI,8,8
ELEOCHARIS PALUSTRIS,ELPA3,58,5,5
ELEOCHARIS PALUSTRIS,ELPA3,58,5,5
ELEOCHARIS PALUSTRIS,ELPA3,59,5,5
ELEOCHARIS PALUSTRIS,ELPA3,60,7,7
ELEOCHARIS PALUSTRIS,ELPA3,61,7,7
ELEOCHARIS PALUSTRIS,ELPA3,82,6,6
ELEOCHARIS PALUSTRIS,ELPA3,83,4,4
ELEOCHARIS PALUSTRIS,ELPA3,83,4,4
ELEOCHARIS PALUSTRIS,ELPA3,MI,NA,5
ELEOCHARIS PALUSTRIS,ELPA3,MN,5,5
ELEOCHARIS PALUSTRIS VAR. PALUSTRIS,ELPAP,59,NA,5
ELEOCHARIS PALUSTRIS VAR. PALUSTRIS,ELPAP,83,NA,4
ELEOCHARIS PALUSTRIS VAR. PALUSTRIS,ELPAP,MI,NA,5
ELEOCHARIS PALUSTRIS VAR. PALUSTRIS,ELPAP,MN,NA,5
ELEOCHARIS PARVULA,ELPA5,82,7,7
ELEOCHARIS QUINQUEFLORA,ELQU2,WI,8,8
ELEOCHARIS ROBBINSII,ELRO,WI,10,10
ELEOCHARIS TENUIS,ELTE,MI,NA,9
ELODEA CANADENSIS,ELCA7,59,4,4
ELODEA CANADENSIS,ELCA7,83,2,2
ELODEA CANADENSIS,ELCA7,MN,4,4
ELYMUS,ELYMU,62,NA,5
ELYMUS,ELYMU,MI,NA,7
ELYMUS,ELYMU,MN,NA,5
ELYMUS HYSTRIX,ELHY,MI,NA,6
ELYMUS HYSTRIX,ELHY,WI,6,6
ELYMUS MACGREGORII,ELMA,MI,NA,6
ELYMUS REPENS,ELRE4,MI,NA,0
ELYMUS REPENS,ELRE4,MN,0,0
ELYMUS REPENS,ELRE4,WI,0,0
ELYMUS RIPARIUS,ELRI,61,5,5
ELYMUS RIPARIUS,ELRI,WI,6,6
ELYMUS TRACHYCAULUS,ELTR7,MI,NA,8
ELYMUS VILLOSUS,ELVI,MN,5,5
ELYMUS VIRGINICUS,ELVI3,58,5,5
ELYMUS VIRGINICUS,ELVI3,58,5,5
ELYMUS VIRGINICUS,ELVI3,IN,NA,3
ELYMUS VIRGINICUS,ELVI3,MI,4,4
ELYMUS VIRGINICUS,ELVI3,MN,4,4
ELYMUS VIRGINICUS,ELVI3,WI,6,6
ELYMUS VIRGINICUS VAR. VIRGINICUS,ELVIV,58,NA,5
EMPETRUM NIGRUM,EMNI,62,NA,10
EMPETRUM NIGRUM,EMNI,82,7,7
EPIGAEA REPENS,EPRE2,58,6,6
EPIGAEA REPENS,EPRE2,MI,7,7
EPILOBIUM,EPILO,58,NA,5
EPILOBIUM,EPILO,58,NA,5
EPILOBIUM,EPILO,58,NA,4
EPILOBIUM,EPILO,59,NA,4
EPILOBIUM,EPILO,59,NA,6
EPILOBIUM,EPILO,59,NA,6
EPILOBIUM,EPILO,60,NA,4
EPILOBIUM,EPILO,62,NA,4
EPILOBIUM,EPILO,83,NA,7
EPILOBIUM,EPILO,MI,NA,3
EPILOBIUM,EPILO,MN,NA,3
EPILOBIUM,EPILO,WI,NA,3
EPILOBIUM CILIATUM,EPCI,58,3,3
EPILOBIUM CILIATUM,EPCI,58,3,3
EPILOBIUM CILIATUM,EPCI,58,3,3
EPILOBIUM CILIATUM,EPCI,59,5,5
EPILOBIUM CILIATUM,EPCI,61,4,4
EPILOBIUM CILIATUM,EPCI,82,3,3
EPILOBIUM CILIATUM,EPCI,MI,3,3
EPILOBIUM CILIATUM,EPCI,MN,NA,3
EPILOBIUM CILIATUM,EPCI,WI,3,3
EPILOBIUM CILIATUM SSP. CILIATUM,EPCIC,59,NA,5
EPILOBIUM CILIATUM SSP. CILIATUM,EPCIC,83,NA,3
EPILOBIUM CILIATUM SSP. GLANDULOSUM,EPCIG,58,NA,3
EPILOBIUM COLORATUM,EPCO,58,3,3
EPILOBIUM COLORATUM,EPCO,58,3,3
EPILOBIUM COLORATUM,EPCO,59,4,4
EPILOBIUM COLORATUM,EPCO,59,4,4
EPILOBIUM COLORATUM,EPCO,59,4,4
EPILOBIUM COLORATUM,EPCO,82,3,3
EPILOBIUM COLORATUM,EPCO,83,2,2
EPILOBIUM COLORATUM,EPCO,83,2,2
EPILOBIUM COLORATUM,EPCO,IN,3,3
EPILOBIUM COLORATUM,EPCO,MI,3,3
EPILOBIUM COLORATUM,EPCO,MN,3,3
EPILOBIUM COLORATUM,EPCO,WI,3,3
EPILOBIUM HIRSUTUM,EPHI,61,NA,0
EPILOBIUM HIRSUTUM,EPHI,83,NA,0
EPILOBIUM HIRSUTUM,EPHI,IN,0,0
EPILOBIUM LEPTOPHYLLUM,EPLE2,58,5,5
EPILOBIUM LEPTOPHYLLUM,EPLE2,58,5,5
EPILOBIUM LEPTOPHYLLUM,EPLE2,58,5,5
EPILOBIUM LEPTOPHYLLUM,EPLE2,82,4,4
EPILOBIUM LEPTOPHYLLUM,EPLE2,83,6,6
EPILOBIUM LEPTOPHYLLUM,EPLE2,83,6,6
EPILOBIUM LEPTOPHYLLUM,EPLE2,MI,6,6
EPILOBIUM LEPTOPHYLLUM,EPLE2,MN,7,7
EPILOBIUM LEPTOPHYLLUM,EPLE2,WI,8,8
EPILOBIUM PALUSTRE,EPPA,82,5,5
EPILOBIUM PALUSTRE,EPPA,MN,7,7
EPILOBIUM PARVIFLORUM,EPPA5,83,NA,0
EPILOBIUM PARVIFLORUM,EPPA5,MI,NA,0
EPILOBIUM STRICTUM,EPST,58,5,5
EPILOBIUM STRICTUM,EPST,WI,10,10
EPIPACTIS HELLEBORINE,EPHE,58,0,0
EPIPACTIS HELLEBORINE,EPHE,83,0,0
EPIPACTIS HELLEBORINE,EPHE,MI,0,0
EQUISETUM,EQUIS,59,NA,6
EQUISETUM,EQUIS,59,NA,5
EQUISETUM,EQUIS,82,NA,4
EQUISETUM,EQUIS,MI,NA,7
EQUISETUM ARVENSE,EQAR,58,2,2
EQUISETUM ARVENSE,EQAR,58,2,2
EQUISETUM ARVENSE,EQAR,59,2,2
EQUISETUM ARVENSE,EQAR,59,2,2
EQUISETUM ARVENSE,EQAR,59,2,2
EQUISETUM ARVENSE,EQAR,59,2,2
EQUISETUM ARVENSE,EQAR,61,1,1
EQUISETUM ARVENSE,EQAR,82,2,2
EQUISETUM ARVENSE,EQAR,83,2,2
EQUISETUM ARVENSE,EQAR,83,2,2
EQUISETUM ARVENSE,EQAR,IN,NA,1
EQUISETUM ARVENSE,EQAR,MI,0,0
EQUISETUM ARVENSE,EQAR,MN,1,1
EQUISETUM ARVENSE,EQAR,WI,1,1
EQUISETUM FLUVIATILE,EQFL,58,5,5
EQUISETUM FLUVIATILE,EQFL,58,5,5
EQUISETUM FLUVIATILE,EQFL,82,6,6
EQUISETUM FLUVIATILE,EQFL,83,4,4
EQUISETUM FLUVIATILE,EQFL,83,4,4
EQUISETUM FLUVIATILE,EQFL,MI,7,7
EQUISETUM FLUVIATILE,EQFL,MN,7,7
EQUISETUM FLUVIATILE,EQFL,WI,7,7
EQUISETUM HYEMALE,EQHY,WI,3,3
EQUISETUM PALUSTRE,EQPA,58,6,6
EQUISETUM PALUSTRE,EQPA,MI,8,8
EQUISETUM PRATENSE,EQPR,83,5,5
EQUISETUM PRATENSE,EQPR,MI,10,10
EQUISETUM PRATENSE,EQPR,MN,6,6
EQUISETUM PRATENSE,EQPR,WI,9,9
EQUISETUM SCIRPOIDES,EQSC,MI,7,7
EQUISETUM SYLVATICUM,EQSY,58,5,5
EQUISETUM SYLVATICUM,EQSY,MI,5,5
EQUISETUM SYLVATICUM,EQSY,MN,6,6
EQUISETUM SYLVATICUM,EQSY,WI,7,7
ERAGROSTIS,ERAGR,WI,NA,0
ERECHTITES HIERACIIFOLIUS,ERHI12,59,1,1
ERECHTITES HIERACIIFOLIUS,ERHI12,59,1,1
ERECHTITES HIERACIIFOLIUS,ERHI12,59,1,1
ERECHTITES HIERACIIFOLIUS,ERHI12,61,1,1
ERECHTITES HIERACIIFOLIUS,ERHI12,82,2,2
ERECHTITES HIERACIIFOLIUS,ERHI12,MN,NA,2
ERECHTITES HIERACIIFOLIUS VAR. HIERACIIFOLIUS,ERHIH2,59,2,2
ERECHTITES HIERACIIFOLIUS VAR. HIERACIIFOLIUS,ERHIH2,MN,NA,2
ERIGERON,ERIGE2,59,NA,2
ERIGERON,ERIGE2,MI,NA,4
ERIGERON ANNUUS,ERAN,58,2,2
ERIGERON ANNUUS,ERAN,83,1,1
ERIGERON ANNUUS,ERAN,IN,0,0
ERIGERON ANNUUS,ERAN,MI,0,0
ERIGERON ANNUUS,ERAN,MN,0,0
ERIGERON LONCHOPHYLLUS,ERLO,MN,NA,6
ERIGERON PHILADELPHICUS,ERPH,59,2,2
ERIGERON PHILADELPHICUS,ERPH,MN,NA,2
ERIGERON PHILADELPHICUS,ERPH,WI,2,2
ERIGERON PHILADELPHICUS VAR. PHILADELPHICUS,ERPHP,MN,2,2
ERIOCAULON,ERIOC,59,NA,9
ERIOCAULON AQUATICUM,ERAQ2,58,8,8
ERIOCAULON AQUATICUM,ERAQ2,82,6,6
ERIOPHORUM,ERIOP,58,NA,8
ERIOPHORUM,ERIOP,MI,NA,10
ERIOPHORUM,ERIOP,MN,NA,9
ERIOPHORUM ANGUSTIFOLIUM,ERAN6,82,6,6
ERIOPHORUM ANGUSTIFOLIUM,ERAN6,MI,10,10
ERIOPHORUM ANGUSTIFOLIUM,ERAN6,MN,8,8
ERIOPHORUM ANGUSTIFOLIUM,ERAN6,WI,9,9
ERIOPHORUM ANGUSTIFOLIUM SSP. ANGUSTIFOLIUM,ERANA3,82,NA,6
ERIOPHORUM GRACILE,ERGR8,MN,NA,9
ERIOPHORUM GRACILE VAR. GRACILE,ERGRG2,MN,9,9
ERIOPHORUM TENELLUM,ERTE12,58,8,8
ERIOPHORUM TENELLUM,ERTE12,82,7,7
ERIOPHORUM TENELLUM,ERTE12,MN,9,9
ERIOPHORUM TENELLUM,ERTE12,WI,10,10
ERIOPHORUM VAGINATUM,ERVA4,82,6,6
ERIOPHORUM VAGINATUM,ERVA4,MN,NA,9
ERIOPHORUM VAGINATUM,ERVA4,WI,10,10
ERIOPHORUM VAGINATUM VAR. SPISSUM,ERVAS,58,NA,9
ERIOPHORUM VAGINATUM VAR. SPISSUM,ERVAS,MN,9,9
ERIOPHORUM VAGINATUM VAR. SPISSUM,ERVAS,WI,NA,10
ERIOPHORUM VIRGINICUM,ERVI8,58,7,7
ERIOPHORUM VIRGINICUM,ERVI8,58,7,7
ERIOPHORUM VIRGINICUM,ERVI8,58,7,7
ERIOPHORUM VIRGINICUM,ERVI8,58,7,7
ERIOPHORUM VIRGINICUM,ERVI8,62,9,9
ERIOPHORUM VIRGINICUM,ERVI8,82,6,6
ERIOPHORUM VIRGINICUM,ERVI8,MI,8,8
ERIOPHORUM VIRGINICUM,ERVI8,MN,8,8
ERIOPHORUM VIRGINICUM,ERVI8,WI,10,10
ERIOPHORUM VIRIDICARINATUM,ERVI9,WI,10,10
ERYSIMUM CHEIRANTHOIDES,ERCH9,WI,0,0
EUONYMUS ALATUS,EUAL13,58,0,0
EUONYMUS ALATUS,EUAL13,59,0,0
EUONYMUS EUROPAEUS,EUEU7,59,0,0
EUONYMUS FORTUNEI,EUFO5,59,0,0
EUONYMUS FORTUNEI,EUFO5,IN,0,0
EUONYMUS OBOVATUS,EUOB8,61,7,7
EUPATORIUM PERFOLIATUM,EUPE3,58,3,3
EUPATORIUM PERFOLIATUM,EUPE3,58,3,3
EUPATORIUM PERFOLIATUM,EUPE3,58,3,3
EUPATORIUM PERFOLIATUM,EUPE3,58,3,3
EUPATORIUM PERFOLIATUM,EUPE3,59,3,3
EUPATORIUM PERFOLIATUM,EUPE3,59,3,3
EUPATORIUM PERFOLIATUM,EUPE3,59,3,3
EUPATORIUM PERFOLIATUM,EUPE3,59,3,3
EUPATORIUM PERFOLIATUM,EUPE3,60,3,3
EUPATORIUM PERFOLIATUM,EUPE3,61,3,3
EUPATORIUM PERFOLIATUM,EUPE3,82,4,4
EUPATORIUM PERFOLIATUM,EUPE3,83,3,3
EUPATORIUM PERFOLIATUM,EUPE3,83,3,3
EUPATORIUM PERFOLIATUM,EUPE3,IN,4,4
EUPATORIUM PERFOLIATUM,EUPE3,MI,4,4
EUPATORIUM PERFOLIATUM,EUPE3,MN,NA,4
EUPATORIUM PERFOLIATUM,EUPE3,WI,6,6
EUPATORIUM PERFOLIATUM VAR. PERFOLIATUM,EUPEP,MN,NA,4
EURYBIA DIVARICATA,EUDI16,58,6,6
EURYBIA DIVARICATA,EUDI16,58,6,6
EURYBIA DIVARICATA,EUDI16,59,5,5
EURYBIA DIVARICATA,EUDI16,59,5,5
EURYBIA DIVARICATA,EUDI16,59,5,5
EURYBIA DIVARICATA,EUDI16,62,5,5
EURYBIA DIVARICATA,EUDI16,82,6,6
EURYBIA MACROPHYLLA,EUMA27,58,5,5
EURYBIA MACROPHYLLA,EUMA27,61,6,6
EURYBIA MACROPHYLLA,EUMA27,MI,NA,4
EURYBIA MACROPHYLLA,EUMA27,MN,NA,4
EURYBIA MACROPHYLLA,EUMA27,WI,4,4
EURYBIA RADULA,EURA10,58,6,6
EURYBIA RADULA,EURA10,82,6,6
EUTHAMIA CAROLINIANA,EUCA26,58,5,5
EUTHAMIA GRAMINIFOLIA,EUGR5,58,2,2
EUTHAMIA GRAMINIFOLIA,EUGR5,58,2,2
EUTHAMIA GRAMINIFOLIA,EUGR5,58,2,2
EUTHAMIA GRAMINIFOLIA,EUGR5,58,2,2
EUTHAMIA GRAMINIFOLIA,EUGR5,58,2,2
EUTHAMIA GRAMINIFOLIA,EUGR5,59,2,2
EUTHAMIA GRAMINIFOLIA,EUGR5,59,2,2
EUTHAMIA GRAMINIFOLIA,EUGR5,61,3,3
EUTHAMIA GRAMINIFOLIA,EUGR5,83,1,1
EUTHAMIA GRAMINIFOLIA,EUGR5,83,1,1
EUTHAMIA GRAMINIFOLIA,EUGR5,MI,3,3
EUTHAMIA GRAMINIFOLIA,EUGR5,WI,4,4
EUTHAMIA GRAMINIFOLIA VAR. GRAMINIFOLIA,EUGRG,MN,NA,4
EUTROCHIUM,EUTRO,83,NA,4
EUTROCHIUM DUBIUM,EUDU6,59,5,5
EUTROCHIUM DUBIUM,EUDU6,59,5,5
EUTROCHIUM DUBIUM,EUDU6,59,5,5
EUTROCHIUM FISTULOSUM,EUFI14,61,4,4
EUTROCHIUM MACULATUM,EUMA9,58,3,3
EUTROCHIUM MACULATUM,EUMA9,58,3,3
EUTROCHIUM MACULATUM,EUMA9,58,3,3
EUTROCHIUM MACULATUM,EUMA9,58,3,3
EUTROCHIUM MACULATUM,EUMA9,58,3,3
EUTROCHIUM MACULATUM,EUMA9,59,4,4
EUTROCHIUM MACULATUM,EUMA9,59,4,4
EUTROCHIUM MACULATUM,EUMA9,61,7,7
EUTROCHIUM MACULATUM,EUMA9,62,7,7
EUTROCHIUM MACULATUM,EUMA9,82,4,4
EUTROCHIUM MACULATUM,EUMA9,83,4,4
EUTROCHIUM MACULATUM,EUMA9,83,4,4
EUTROCHIUM MACULATUM,EUMA9,IN,NA,5
EUTROCHIUM MACULATUM,EUMA9,MI,NA,4
EUTROCHIUM MACULATUM,EUMA9,MN,4,4
EUTROCHIUM MACULATUM,EUMA9,WI,4,4
EUTROCHIUM MACULATUM VAR. MACULATUM,EUMAM4,58,NA,3
EUTROCHIUM MACULATUM VAR. MACULATUM,EUMAM4,58,NA,3
EUTROCHIUM MACULATUM VAR. MACULATUM,EUMAM4,58,NA,3
EUTROCHIUM MACULATUM VAR. MACULATUM,EUMAM4,59,NA,4
EUTROCHIUM MACULATUM VAR. MACULATUM,EUMAM4,59,NA,4
EUTROCHIUM MACULATUM VAR. MACULATUM,EUMAM4,59,NA,4
EUTROCHIUM MACULATUM VAR. MACULATUM,EUMAM4,83,NA,4
EUTROCHIUM MACULATUM VAR. MACULATUM,EUMAM4,83,NA,4
EUTROCHIUM MACULATUM VAR. MACULATUM,EUMAM4,IN,NA,5
EUTROCHIUM MACULATUM VAR. MACULATUM,EUMAM4,MI,NA,4
EUTROCHIUM MACULATUM VAR. MACULATUM,EUMAM4,MN,NA,4
EUTROCHIUM MACULATUM VAR. MACULATUM,EUMAM4,WI,NA,4
EUTROCHIUM PURPUREUM,EUPU21,59,5,5
EUTROCHIUM PURPUREUM VAR. PURPUREUM,EUPUP4,58,NA,5
FABACEAE,FABACE,MI,NA,Und
FABACEAE,FABACE,MN,NA,Und
FAGUS GRANDIFOLIA,FAGR,58,5,5
FAGUS GRANDIFOLIA,FAGR,58,5,5
FAGUS GRANDIFOLIA,FAGR,58,5,5
FAGUS GRANDIFOLIA,FAGR,58,5,5
FAGUS GRANDIFOLIA,FAGR,58,5,5
FAGUS GRANDIFOLIA,FAGR,59,5,5
FAGUS GRANDIFOLIA,FAGR,59,5,5
FAGUS GRANDIFOLIA,FAGR,59,5,5
FAGUS GRANDIFOLIA,FAGR,61,6,6
FAGUS GRANDIFOLIA,FAGR,61,6,6
FAGUS GRANDIFOLIA,FAGR,62,6,6
FAGUS GRANDIFOLIA,FAGR,82,4,4
FAGUS GRANDIFOLIA,FAGR,83,5,5
FAGUS GRANDIFOLIA,FAGR,83,5,5
FAGUS GRANDIFOLIA,FAGR,MI,6,6
FERN,2FERNT,58,NA,Und
FERN,2FERNT,58,NA,Und
FERN,2FERNT,59,NA,Und
FERN,2FERNT,59,NA,Und
FERN,2FERNT,82,NA,Und
FERN,2FERNT,MI,NA,Und
FERN,2FERNT,MN,NA,Und
FESTUCA BREVIPILA,46060,MI,NA,0
FESTUCA RUBRA,FERU2,58,3,3
FESTUCA RUBRA,FERU2,83,NA,0
FESTUCA SUBVERTICILLATA,FESU3,MI,NA,5
FESTUCA SUBVERTICILLATA,FESU3,MN,6,6
FLOATING AQUATIC VEGETATION,2FAV,59,NA,Und
FLOATING AQUATIC VEGETATION,2FAV,MI,NA,Und
FORB,2FORB1,58,NA,Und
FORB,2FORB1,58,NA,Und
FORB,2FORB1,58,NA,Und
FORB,2FORB1,59,NA,Und
FORB,2FORB1,59,NA,Und
FORB,2FORB1,59,NA,Und
FORB,2FORB1,61,NA,Und
FORB,2FORB1,61,NA,Und
FORB,2FORB1,62,NA,Und
FORB,2FORB1,82,NA,Und
FORB,2FORB1,83,NA,Und
FORB,2FORB1,MI,NA,Und
FORB,2FORB1,MN,NA,Und
FORB,2FORB1,WI,NA,Und
"FORB, DICOT",2FD,59,NA,Und
"FORB, DICOT",2FD,61,NA,Und
"FORB, DICOT",2FD,61,NA,Und
"FORB, DICOT",2FD,62,NA,Und
"FORB, DICOT",2FD,82,NA,Und
"FORB, DICOT",2FD,IN,NA,Und
"FORB, DICOT",2FD,MI,NA,Und
"FORB, DICOT",2FD,MN,NA,Und
"FORB, DICOT",2FD,WI,NA,Und
"FORB, INTRODUCED",2FI,MI,NA,0
"FORB, MONOCOT",2FM,58,NA,Und
"FORB, MONOCOT",2FM,82,NA,Und
"FORB, MONOCOT",2FM,MI,NA,Und
"FORB, MONOCOT",2FM,MN,NA,Und
"FORB, MONOCOT, PERENNIAL",2FMP,MI,NA,Und
FRAGARIA,FRAGA,58,NA,4
FRAGARIA,FRAGA,82,NA,3
FRAGARIA VESCA,FRVE,58,4,4
FRAGARIA VESCA,FRVE,58,4,4
FRAGARIA VESCA,FRVE,MI,2,2
FRAGARIA VESCA,FRVE,WI,3,3
FRAGARIA VIRGINIANA,FRVI,58,2,2
FRAGARIA VIRGINIANA,FRVI,58,2,2
FRAGARIA VIRGINIANA,FRVI,58,2,2
FRAGARIA VIRGINIANA,FRVI,58,2,2
FRAGARIA VIRGINIANA,FRVI,59,2,2
FRAGARIA VIRGINIANA,FRVI,61,2,2
FRAGARIA VIRGINIANA,FRVI,62,2,2
FRAGARIA VIRGINIANA,FRVI,83,1,1
FRAGARIA VIRGINIANA,FRVI,83,1,1
FRAGARIA VIRGINIANA,FRVI,IN,NA,2
FRAGARIA VIRGINIANA,FRVI,MI,2,2
FRAGARIA VIRGINIANA,FRVI,MN,2,2
FRAGARIA VIRGINIANA,FRVI,WI,1,1
FRAGARIA VIRGINIANA SSP. VIRGINIANA,FRVIV,58,NA,2
FRAGARIA VIRGINIANA SSP. VIRGINIANA,FRVIV,83,NA,1
FRANGULA,FRANG,MI,NA,2
FRANGULA ALNUS,FRAL4,58,0,0
FRANGULA ALNUS,FRAL4,58,0,0
FRANGULA ALNUS,FRAL4,58,0,0
FRANGULA ALNUS,FRAL4,58,0,0
FRANGULA ALNUS,FRAL4,59,0,0
FRANGULA ALNUS,FRAL4,59,0,0
FRANGULA ALNUS,FRAL4,59,0,0
FRANGULA ALNUS,FRAL4,61,NA,0
FRANGULA ALNUS,FRAL4,82,0,0
FRANGULA ALNUS,FRAL4,83,0,0
FRANGULA ALNUS,FRAL4,IN,NA,0
FRANGULA ALNUS,FRAL4,MI,NA,0
FRANGULA ALNUS,FRAL4,MN,0,0
FRANGULA ALNUS,FRAL4,WI,0,0
FRAXINUS,FRAXI,83,NA,6
FRAXINUS,FRAXI,MI,NA,6
FRAXINUS AMERICANA,FRAM2,58,3,3
FRAXINUS AMERICANA,FRAM2,58,3,3
FRAXINUS AMERICANA,FRAM2,58,3,3
FRAXINUS AMERICANA,FRAM2,58,3,3
FRAXINUS AMERICANA,FRAM2,58,3,3
FRAXINUS AMERICANA,FRAM2,59,5,5
FRAXINUS AMERICANA,FRAM2,59,5,5
FRAXINUS AMERICANA,FRAM2,59,5,5
FRAXINUS AMERICANA,FRAM2,59,5,5
FRAXINUS AMERICANA,FRAM2,61,5,5
FRAXINUS AMERICANA,FRAM2,83,3,3
FRAXINUS AMERICANA,FRAM2,IN,4,4
FRAXINUS AMERICANA,FRAM2,MI,5,5
FRAXINUS AMERICANA,FRAM2,WI,5,5
FRAXINUS NIGRA,FRNI,58,7,7
FRAXINUS NIGRA,FRNI,58,7,7
FRAXINUS NIGRA,FRNI,58,7,7
FRAXINUS NIGRA,FRNI,58,7,7
FRAXINUS NIGRA,FRNI,59,7,7
FRAXINUS NIGRA,FRNI,61,9,9
FRAXINUS NIGRA,FRNI,82,6,6
FRAXINUS NIGRA,FRNI,83,7,7
FRAXINUS NIGRA,FRNI,83,7,7
FRAXINUS NIGRA,FRNI,MI,6,6
FRAXINUS NIGRA,FRNI,MN,6,6
FRAXINUS NIGRA,FRNI,WI,8,8
FRAXINUS PENNSYLVANICA,FRPE,58,4,4
FRAXINUS PENNSYLVANICA,FRPE,58,4,4
FRAXINUS PENNSYLVANICA,FRPE,58,4,4
FRAXINUS PENNSYLVANICA,FRPE,58,4,4
FRAXINUS PENNSYLVANICA,FRPE,58,4,4
FRAXINUS PENNSYLVANICA,FRPE,59,5,5
FRAXINUS PENNSYLVANICA,FRPE,59,5,5
FRAXINUS PENNSYLVANICA,FRPE,59,5,5
FRAXINUS PENNSYLVANICA,FRPE,60,5,5
FRAXINUS PENNSYLVANICA,FRPE,61,5,5
FRAXINUS PENNSYLVANICA,FRPE,61,5,5
FRAXINUS PENNSYLVANICA,FRPE,62,5,5
FRAXINUS PENNSYLVANICA,FRPE,83,4,4
FRAXINUS PENNSYLVANICA,FRPE,83,4,4
FRAXINUS PENNSYLVANICA,FRPE,IN,2,2
FRAXINUS PENNSYLVANICA,FRPE,MI,2,2
FRAXINUS PENNSYLVANICA,FRPE,MN,2,2
FRAXINUS PENNSYLVANICA,FRPE,WI,2,2
FRAXINUS PROFUNDA,FRPR,MI,9,9
GALEOPSIS,GALEO,58,NA,0
GALEOPSIS BIFIDA,GABI3,58,0,0
GALEOPSIS TETRAHIT,GATE2,58,0,0
GALEOPSIS TETRAHIT,GATE2,58,0,0
GALEOPSIS TETRAHIT,GATE2,83,0,0
GALEOPSIS TETRAHIT,GATE2,WI,0,0
GALIUM,GALIU,58,NA,5
GALIUM,GALIU,58,NA,4
GALIUM,GALIU,58,NA,5
GALIUM,GALIU,58,NA,5
GALIUM,GALIU,58,NA,5
GALIUM,GALIU,59,NA,4
GALIUM,GALIU,59,NA,4
GALIUM,GALIU,59,NA,4
GALIUM,GALIU,60,NA,4
GALIUM,GALIU,61,NA,4
GALIUM,GALIU,62,NA,6
GALIUM,GALIU,82,NA,3
GALIUM,GALIU,83,NA,5
GALIUM,GALIU,83,NA,5
GALIUM,GALIU,MI,NA,6
GALIUM,GALIU,MN,NA,6
GALIUM,GALIU,WI,NA,6
GALIUM APARINE,GAAP2,58,2,2
GALIUM APARINE,GAAP2,58,2,2
GALIUM APARINE,GAAP2,58,2,2
GALIUM APARINE,GAAP2,58,2,2
GALIUM APARINE,GAAP2,59,2,2
GALIUM APARINE,GAAP2,59,2,2
GALIUM APARINE,GAAP2,61,2,2
GALIUM APARINE,GAAP2,83,2,2
GALIUM APARINE,GAAP2,IN,1,1
GALIUM APARINE,GAAP2,MI,0,0
GALIUM APARINE,GAAP2,MN,1,1
GALIUM ASPRELLUM,GAAS2,58,4,4
GALIUM ASPRELLUM,GAAS2,58,4,4
GALIUM ASPRELLUM,GAAS2,58,4,4
GALIUM ASPRELLUM,GAAS2,58,4,4
GALIUM ASPRELLUM,GAAS2,58,4,4
GALIUM ASPRELLUM,GAAS2,58,4,4
GALIUM ASPRELLUM,GAAS2,59,4,4
GALIUM ASPRELLUM,GAAS2,59,4,4
GALIUM ASPRELLUM,GAAS2,59,4,4
GALIUM ASPRELLUM,GAAS2,61,7,7
GALIUM ASPRELLUM,GAAS2,62,7,7
GALIUM ASPRELLUM,GAAS2,82,3,3
GALIUM ASPRELLUM,GAAS2,IN,7,7
GALIUM ASPRELLUM,GAAS2,MI,5,5
GALIUM ASPRELLUM,GAAS2,MN,6,6
GALIUM ASPRELLUM,GAAS2,WI,7,7
GALIUM BOREALE,GABO2,MN,4,4
GALIUM BREVIPES,GABR6,MI,6,6
GALIUM CIRCAEZANS,GACI2,61,6,6
GALIUM CONCINNUM,GACO3,MN,5,5
GALIUM HISPIDULUM,GAHI,MI,NA,0
GALIUM LABRADORICUM,GALA2,MI,8,8
GALIUM LABRADORICUM,GALA2,MN,9,9
